target_id	length	eff_length	est_counts	tpm
ENST00000466040.1	984	779.429	1.04104	0.0744506
ENST00000443117.5	1704	1499.43	34.0605	1.2662
ENST00000485095.1	5025	4820.43	0.562862	0.00650867
ENST00000419452.1	1375	1170.43	0.973946	0.0463838
ENST00000447657.1	703	498.429	0	0
ENST00000439571.1	918	713.429	10.8046	0.84418
ENST00000463243.5	519	314.808	2.05309	0.363528
ENST00000480521.1	580	375.55	0	0
ENST00000413109.1	305	109.851	0.167791	0.0851417
ENST00000411749.6	1560	1355.43	0	0
ENST00000441981.6	1424	1219.43	0	0
ENST00000478718.1	693	488.429	0	0
ENST00000474044.5	912	707.429	0	0
ENST00000466949.1	421	217.326	0	0
ENST00000471170.1	775	570.429	0	0
ENST00000441678.5	688	483.429	0	0
ENST00000411722.1	1361	1156.43	0	0
ENST00000468054.1	800	595.429	0	0
ENST00000627846.1	219	52.4586	0	0
ENST00000550775.5	1452	1247.43	0	0
ENST00000551639.1	1334	1129.43	0	0
ENST00000508341.1	3000	2795.43	0	0
ENST00000619431.1	2873	2668.43	0	0
ENST00000504412.1	581	376.55	0	0
ENST00000512141.1	298	104.103	0	0
ENST00000580233.2	84	16.5781	0	0
ENST00000445238.1	709	504.429	0	0
ENST00000411921.1	2453	2248.43	0	0
ENST00000444715.1	411	207.56	0	0
ENST00000453610.1	1813	1608.43	0	0
ENST00000427689.6	2686	2481.43	0	0
ENST00000435528.6	2967	2762.43	0	0
ENST00000485666.5	7001	6796.43	23.0638	0.189159
ENST00000478121.1	541	336.586	0.482377	0.0798853
ENST00000493717.1	729	524.429	0.398554	0.042362
ENST00000480250.1	687	482.429	1.40614	0.16247
ENST00000584076.1	100	16.9413	0	0
ENST00000438996.1	466	261.947	0	0
ENST00000577201.2	299	104.913	0	0
ENST00000627976.1	97	16.1538	0	0
ENST00000423340.1	1032	827.429	0.863127	0.0581461
ENST00000415592.1	317	119.844	0	0
ENST00000487312.1	3026	2821.43	0	0
ENST00000452316.2	2643	2438.43	1	0.0228595
ENST00000421766.1	1028	823.429	0	0
ENST00000616686.1	414	210.497	0	0
ENST00000444830.3	1007	802.429	0	0
ENST00000414140.1	936	731.429	0	0
ENST00000414502.1	389	186.113	0	0
ENST00000411588.4	1272	1067.43	0	0
ENST00000621556.1	67	30.1765	0	0
ENST00000416315.1	464	259.947	0	0
ENST00000434778.4	966	761.429	0	0
ENST00000549299.1	1048	843.429	0	0
ENST00000441440.5	1117	912.429	0	0
ENST00000446761.1	1266	1061.43	0	0
ENST00000552012.1	1869	1664.43	0	0
ENST00000508665.5	2011	1806.43	0	0
ENST00000438569.4	1069	864.429	0	0
ENST00000547645.1	2229	2024.43	0.365041	0.0100511
ENST00000427264.5	2482	2277.43	0	0
ENST00000444884.5	2611	2406.43	0	0
ENST00000437403.1	1649	1444.43	0	0
ENST00000551349.2	1039	834.429	0	0
ENST00000456657.5	3024	2819.43	0	0
ENST00000436167.5	3021	2816.43	0	0
ENST00000475039.1	496	291.808	0	0
ENST00000440672.1	2253	2048.43	0	0
ENST00000444920.1	1294	1089.43	0	0
ENST00000473147.1	973	768.429	0	0
ENST00000487930.5	986	781.429	0	0
ENST00000415802.3	1137	932.429	0	0
ENST00000427808.1	877	672.429	0	0
ENST00000438483.5	2777	2572.43	0	0
ENST00000445541.1	399	195.843	0	0
ENST00000432676.2	990	785.429	0	0
ENST00000438094.5	3523	3318.43	0	0
ENST00000578860.1	84	16.5781	0	0
ENST00000439874.4	1584	1379.43	0	0
ENST00000460735.5	1802	1597.43	5.25737	0.183452
ENST00000486623.5	4220	4015.43	0	0
ENST00000434660.6	4299	4094.43	0	0
ENST00000423604.6	4510	4305.43	2.46955	0.0319725
ENST00000414980.6	4065	3860.43	4.46479	0.0644677
ENST00000483304.1	837	632.429	0.0922945	0.00813467
ENST00000470098.5	2364	2159.43	0.326747	0.00843431
ENST00000487021.1	486	281.837	0	0
ENST00000474366.1	407	203.683	0	0
ENST00000548767.2	1739	1534.43	0	0
ENST00000468622.1	659	454.429	0	0
ENST00000463819.1	1252	1047.43	0.357723	0.019037
ENST00000550849.1	2049	1844.43	0	0
ENST00000488730.1	702	497.429	0	0
ENST00000383525.7	2087	1882.43	0	0
ENST00000439884.6	2507	2302.43	0	0
ENST00000473784.1	774	569.429	0	0
ENST00000383521.6	1591	1386.43	0	0
ENST00000400669.5	1620	1415.43	0	0
ENST00000400671.5	1572	1367.43	0	0
ENST00000412760.6	1870	1665.43	0	0
ENST00000444952.6	1689	1484.43	0	0
ENST00000448816.5	1545	1340.43	0	0
ENST00000421858.5	1734	1529.43	0	0
ENST00000479627.5	1739	1534.43	0	0
ENST00000494392.1	1989	1784.43	0	0
ENST00000549167.1	1870	1665.43	0	0
ENST00000435906.5	1980	1775.43	0.38169	0.0119835
ENST00000549501.2	1359	1154.43	0	0
ENST00000342322.8	1544	1339.43	0	0
ENST00000420414.5	578	373.55	0	0
ENST00000552082.2	1283	1078.43	0	0
ENST00000473966.1	779	574.429	32.3781	3.14189
ENST00000383516.8	1506	1301.43	3.41026	0.146064
ENST00000470816.5	489	284.837	0	0
ENST00000496799.1	585	380.55	0	0
ENST00000383515.6	884	679.429	0	0
ENST00000475107.1	587	382.473	4.48471	0.653596
ENST00000494169.1	778	573.429	0	0
ENST00000454646.5	796	591.429	0	0
ENST00000488237.5	1201	996.429	0	0
ENST00000472371.1	623	418.473	0	0
ENST00000496199.1	1505	1300.43	0	0
ENST00000458026.1	495	290.808	0.316079	0.060585
ENST00000383511.8	1905	1700.43	0	0
ENST00000514986.1	2846	2641.43	0	0
ENST00000506249.1	553	348.586	0	0
ENST00000580771.1	102	17.3452	0	0
ENST00000400665.5	1497	1292.43	0	0
ENST00000546545.2	1582	1377.43	54.6852	2.21298
ENST00000444098.6	1434	1229.43	197.541	8.95634
ENST00000445373.6	858	653.429	17.2164	1.46866
ENST00000452715.6	1134	929.429	0	0
ENST00000478108.5	1532	1327.43	0	0
ENST00000486553.5	1182	977.429	42.2742	2.41083
ENST00000443552.5	1865	1660.43	0	0
ENST00000417978.6	1854	1649.43	1.02398	0.0346045
ENST00000549869.5	1611	1406.43	0	0
ENST00000484494.5	1786	1581.43	0	0
ENST00000442939.5	1334	1129.43	0	0
ENST00000490454.5	1766	1561.43	0	0
ENST00000479675.5	1334	1129.43	0	0
ENST00000479969.1	1352	1147.43	0	0
ENST00000552498.2	5422	5217.43	10.1575	0.108519
ENST00000445934.2	660	455.429	0	0
ENST00000419584.5	1986	1781.43	0	0
ENST00000430880.5	2296	2091.43	0	0
ENST00000420528.5	3270	3065.43	0	0
ENST00000454966.5	2430	2225.43	0	0
ENST00000448941.1	9789	9584.43	4.29491	0.0249783
ENST00000414171.5	1497	1292.43	2.32271	0.100176
ENST00000443618.1	700	495.429	0	0
ENST00000439223.5	1706	1501.43	0.287461	0.0106721
ENST00000614257.1	68	31.1765	0	0
ENST00000458335.5	3294	3089.43	0	0
ENST00000429571.5	3653	3448.43	0	0
ENST00000622123.1	76	24.5	0	0
ENST00000481657.5	3672	3467.43	0	0
ENST00000615058.1	104	17.8881	0	0
ENST00000455948.6	864	659.429	0	0
ENST00000428913.5	736	531.429	0	0
ENST00000446493.6	743	538.429	0	0
ENST00000451875.1	754	549.429	0	0
ENST00000472459.1	571	366.55	0	0
ENST00000430828.5	1640	1435.43	0.997743	0.0387448
ENST00000436591.6	1731	1526.43	296.298	10.82
ENST00000448210.5	1689	1484.43	19.5185	0.73293
ENST00000444994.1	1536	1331.43	7.87431	0.329664
ENST00000412077.5	1464	1259.43	0	0
ENST00000422273.5	1723	1518.43	15.3998	0.565322
ENST00000442378.2	1970	1765.43	0	0
ENST00000425956.6	2206	2001.43	0	0
ENST00000581778.1	133	25.6225	0	0
ENST00000470813.5	1223	1018.43	0	0
ENST00000486092.5	1935	1730.43	0	0
ENST00000455349.2	2043	1838.43	0	0
ENST00000471539.5	738	533.429	0	0
ENST00000477887.1	517	312.808	0	0
ENST00000494522.1	510	305.808	0	0
ENST00000492228.5	620	415.473	0	0
ENST00000446245.1	549	344.586	0	0
ENST00000460146.1	593	388.473	0.142857	0.0204983
ENST00000485342.1	613	408.473	0	0
ENST00000579231.1	160	32.7409	0	0
ENST00000437563.5	2086	1881.43	0	0
ENST00000470577.1	941	736.429	0	0
ENST00000552119.2	2006	1801.43	0	0
ENST00000429471.6	1640	1435.43	1.33333	0.0517766
ENST00000417411.6	3007	2802.43	1.88003	0.0373944
ENST00000451727.2	3546	3341.43	3.29454	0.054959
ENST00000548732.2	2217	2012.43	24.1696	0.66946
ENST00000421984.6	2214	2009.43	292.615	8.11708
ENST00000423220.5	491	286.837	0	0
ENST00000476225.1	535	330.586	0	0
ENST00000478964.1	426	222.282	0.67895	0.170259
ENST00000493978.1	3115	2910.43	0	0
ENST00000438908.5	3250	3045.43	0	0
ENST00000455000.6	3478	3273.43	0	0
ENST00000436219.5	3318	3113.43	0	0
ENST00000446196.5	1124	919.429	0	0
ENST00000451189.1	682	477.429	0	0
ENST00000422881.1	603	398.473	0	0
ENST00000435387.5	582	377.55	0	0
ENST00000475230.1	502	297.808	0	0
ENST00000424012.5	350	149.341	0	0
ENST00000455160.1	732	527.429	0.6	0.0634108
ENST00000415873.5	2440	2235.43	2.17214	0.054163
ENST00000419487.5	4605	4400.43	7.92026	0.100328
ENST00000456773.5	4262	4057.43	0	0
ENST00000416033.5	4433	4228.43	3.4716	0.0457644
ENST00000426140.5	2430	2225.43	1.64586	0.0412244
ENST00000422389.5	2906	2701.43	0	0
ENST00000419994.5	4317	4112.43	0	0
ENST00000416289.1	4862	4657.43	6.00087	0.0718198
ENST00000456425.5	1003	798.429	1.2449	0.0869111
ENST00000438089.5	588	383.473	0	0
ENST00000547030.3	3338	3133.43	0	0
ENST00000440117.5	3249	3044.43	13.6832	0.250529
ENST00000440130.5	1013	808.429	2.98576	0.205868
ENST00000449318.5	3198	2993.43	17.2457	0.321135
ENST00000424180.5	427	223.237	0	0
ENST00000414015.6	3535	3330.43	9.90926	0.165851
ENST00000422419.1	459	255.024	0.424646	0.0928157
ENST00000413715.5	3187	2982.43	5.99588	0.112062
ENST00000552950.4	1567	1362.43	0	0
ENST00000437257.5	708	503.429	1.73162	0.19173
ENST00000455025.6	577	372.55	1.64175	0.24564
ENST00000484136.5	697	492.429	0	0
ENST00000472865.5	1492	1287.43	26.6784	1.15508
ENST00000461233.5	450	246.074	0	0
ENST00000496417.5	457	253.024	0	0
ENST00000493641.1	621	416.473	0.58758	0.0786423
ENST00000411784.6	594	389.473	0.00576839	0.000825568
ENST00000424616.6	525	320.619	0.00204315	0.000355212
ENST00000437470.2	522	317.619	0	0
ENST00000415649.4	2601	2396.43	2182.3	50.7605
ENST00000480259.1	726	521.429	21.4658	2.29471
ENST00000463494.1	907	702.429	3.93584	0.312328
ENST00000442976.1	851	646.429	0.375	0.032336
ENST00000441604.5	7490	7285.43	0	0
ENST00000465483.1	774	569.429	0	0
ENST00000492408.1	545	340.586	0	0
ENST00000481420.1	522	317.619	2.64912	0.464912
ENST00000450423.1	1093	888.429	2.19886	0.13796
ENST00000432371.6	2254	2049.43	3.45572	0.09399
ENST00000422140.2	1797	1592.43	9.30382	0.32567
ENST00000460426.5	1944	1739.43	0.717089	0.0229796
ENST00000461523.5	2005	1800.43	2.72217	0.0842784
ENST00000469612.1	391	188.094	0.285714	0.0846707
ENST00000464396.1	3429	3224.43	3.26201	0.0563908
ENST00000457111.6	3381	3176.43	300.277	5.26937
ENST00000452530.6	3250	3045.43	0	0
ENST00000423030.5	1074	869.429	19.6053	1.25694
ENST00000473316.1	606	401.473	2.90724	0.403645
ENST00000416932.2	1484	1279.43	0.622624	0.027126
ENST00000470464.5	2862	2657.43	47.3892	0.994018
ENST00000578281.2	114	20.8555	0	0
ENST00000461877.1	894	689.429	0	0
ENST00000420949.6	4525	4320.43	115.69	1.49261
ENST00000488552.1	476	271.893	0	0
ENST00000472771.1	559	354.586	1.30295	0.204825
ENST00000490256.5	566	361.586	0	0
ENST00000469365.1	333	133.93	0	0
ENST00000468706.1	605	400.473	5.86424	0.816233
ENST00000577463.1	77	22.1077	0.428571	1.08058
ENST00000461975.1	470	265.947	0	0
ENST00000454427.6	1532	1327.43	246.449	10.3489
ENST00000482773.5	512	307.808	6.65905	1.20589
ENST00000464426.5	1610	1405.43	0	0
ENST00000437247.2	1252	1047.43	0.717005	0.038157
ENST00000477010.1	1409	1204.43	0.991457	0.0458848
ENST00000423338.5	2611	2406.43	0	0
ENST00000445486.6	1476	1271.43	7.14854	0.313402
ENST00000424121.5	2061	1856.43	0	0
ENST00000457161.5	2646	2441.43	0	0
ENST00000450003.6	2119	1914.43	0	0
ENST00000425448.2	1728	1523.43	1.54625	0.0565762
ENST00000489189.5	1195	990.429	0	0
ENST00000468199.5	718	513.429	0.304381	0.0330456
ENST00000467417.5	1527	1322.43	4.0307	0.169897
ENST00000472887.5	400	196.804	0	0
ENST00000491312.1	691	486.429	0.508325	0.0582503
ENST00000497780.1	929	724.429	0.435599	0.0335172
ENST00000474974.1	583	378.55	0	0
ENST00000486177.5	1337	1132.43	3.24567	0.159761
ENST00000425581.6	1301	1096.43	8.15549	0.414616
ENST00000488643.5	445	241.074	0.20188	0.0466788
ENST00000417649.6	808	603.429	0	0
ENST00000480734.1	715	510.429	0	0
ENST00000447330.2	1496	1291.43	4.76052	0.205475
ENST00000583768.1	94	15.6053	0	0
ENST00000467299.1	692	487.429	1.24949	0.142888
ENST00000449861.6	1933	1728.43	12.3124	0.397072
ENST00000417308.6	3445	3240.43	92.8527	1.59723
ENST00000492529.1	797	592.429	0	0
ENST00000427297.1	892	687.429	1.72657	0.140002
ENST00000470587.5	1156	951.429	24.6505	1.44419
ENST00000491628.1	1328	1123.43	3.5246	0.17488
ENST00000435929.6	2853	2648.43	0	0
ENST00000412189.2	4599	4394.43	0.0473436	0.00060053
ENST00000620967.1	97	16.1538	0	0
ENST00000465737.5	1203	998.429	0	0
ENST00000436892.5	1401	1196.43	8.73494	0.406958
ENST00000484533.5	1199	994.429	0	0
ENST00000485127.5	1029	824.429	2.83991	0.192011
ENST00000456720.6	1228	1023.43	1.94566	0.105971
ENST00000477619.5	1260	1055.43	8.09871	0.427723
ENST00000460461.1	1453	1248.43	4.44213e-008	1.98337e-009
ENST00000438502.5	1755	1550.43	8.46367e-008	3.04287e-009
ENST00000620249.1	1734	1529.43	3.09507	0.112802
ENST00000420019.6	7576	7371.43	138.328	1.046
ENST00000484660.1	1402	1197.43	11.493	0.535008
ENST00000442464.1	738	533.429	0	0
ENST00000445130.1	916	711.429	1.12344	0.088023
ENST00000477705.1	819	614.429	0	0
ENST00000473187.1	148	30.0012	0	0
ENST00000552474.2	830	625.429	0	0
ENST00000441397.5	582	377.55	0.179837	0.026551
ENST00000424437.5	582	377.55	0	0
ENST00000413973.5	583	378.55	0	0
ENST00000422674.6	2670	2465.43	9484.95	214.446
ENST00000435546.5	2632	2427.43	72.1573	1.65695
ENST00000420400.5	2903	2698.43	0	0
ENST00000453350.1	2823	2618.43	34.7681	0.740143
ENST00000491057.5	1583	1378.43	327.535	13.2449
ENST00000436822.6	1912	1707.43	602.837	19.6804
ENST00000445669.5	856	651.429	21.1849	1.81274
ENST00000482522.5	562	357.586	1.08282	0.168792
ENST00000431913.5	888	683.429	0	0
ENST00000583857.1	111	19.8686	0.5	1.40275
ENST00000492441.5	852	647.429	40.6714	3.50166
ENST00000411778.5	457	253.024	1.73927	0.383161
ENST00000436197.5	792	587.429	1.87693	0.178102
ENST00000480605.1	1101	896.429	0	0
ENST00000445319.5	592	387.473	0.499662	0.0718804
ENST00000456844.1	629	424.473	1.02241	0.134261
ENST00000472990.1	1001	796.429	0	0
ENST00000416336.1	1350	1145.43	142.629	6.9409
ENST00000439190.2	1244	1039.43	2436.1	130.64
ENST00000581371.2	252	71.3876	0	0
ENST00000431949.5	1200	995.429	0	0
ENST00000448592.1	1176	971.429	0	0
ENST00000419202.5	264	78.7562	0	0
ENST00000452623.1	2052	1847.43	0	0
ENST00000447617.1	795	590.429	0	0
ENST00000581577.1	303	108.048	0	0
ENST00000414662.1	3991	3786.43	1.01158	0.0148919
ENST00000491012.1	1052	847.429	0	0
ENST00000383377.6	3971	3766.43	0	0
ENST00000475380.1	246	67.7675	0	0
ENST00000438728.5	580	375.55	14.1594	2.10161
ENST00000400407.5	560	355.586	0	0
ENST00000400414.5	3968	3763.43	3.32217e-005	4.92055e-007
ENST00000259875.11	3845	3640.43	0	0
ENST00000416705.5	873	668.429	0	0
ENST00000431334.5	485	280.837	2.88295	0.572215
ENST00000553015.5	3857	3652.43	0.0023463	3.58078e-005
ENST00000468225.5	3588	3383.43	0.00912229	0.000150288
ENST00000400411.5	3678	3473.43	9.38091	0.150544
ENST00000552721.4	3781	3576.43	1.37552	0.0214385
ENST00000419285.5	799	594.429	0	0
ENST00000400410.5	3832	3627.43	0	0
ENST00000616404.2	3202	2997.43	7.39392	0.1375
ENST00000620318.4	732	527.429	0	0
ENST00000577264.1	90	15.466	0	0
ENST00000469592.1	515	310.808	0.766053	0.137386
ENST00000444198.5	1479	1274.43	328.296	14.3591
ENST00000481378.1	268	81.5435	0	0
ENST00000416487.5	1996	1791.43	20.3443	0.633024
ENST00000485552.1	1038	833.429	43.137	2.88508
ENST00000413314.6	1735	1530.43	0	0
ENST00000423881.5	1673	1468.43	0	0
ENST00000456195.2	598	393.473	0	0
ENST00000469489.5	6054	5849.43	0	0
ENST00000472251.1	1126	921.429	0	0
ENST00000461964.1	1082	877.429	4.93411	0.313454
ENST00000470485.5	659	454.429	0	0
ENST00000549900.2	4064	3859.43	0	0
ENST00000383369.7	4073	3868.43	0	0
ENST00000431578.5	1103	898.429	9.77566	0.606511
ENST00000470805.5	863	658.429	0	0
ENST00000553245.5	3609	3404.43	0	0
ENST00000416187.5	460	256.024	0	0
ENST00000474247.1	719	514.429	0	0
ENST00000462127.5	3399	3194.43	0	0
ENST00000492221.5	2228	2023.43	0	0
ENST00000476604.5	988	783.429	0	0
ENST00000464968.1	552	347.586	0	0
ENST00000462755.1	2000	1795.43	0	0
ENST00000489761.1	625	420.473	0	0
ENST00000448586.2	451	247.074	0	0
ENST00000582837.1	89	15.2821	0	0
ENST00000614587.1	1689	1484.43	0	0
ENST00000455908.1	605	400.473	0	0
ENST00000416153.2	2627	2422.43	0	0
ENST00000476694.1	597	392.473	0	0
ENST00000451480.2	3651	3446.43	0	0
ENST00000610923.1	6019	5814.43	0	0
ENST00000435571.5	612	407.473	0	0
ENST00000615756.1	1603	1398.43	0	0
ENST00000421410.5	1981	1776.43	0	0
ENST00000581785.1	100	16.9413	0	0
ENST00000452899.2	1140	935.429	0	0
ENST00000495389.1	3824	3619.43	0	0
ENST00000487306.1	274	85.866	0	0
ENST00000448455.6	854	649.429	0	0
ENST00000470522.1	459	255.024	0	0
ENST00000259726.6	2549	2344.43	0	0
ENST00000458589.2	1152	947.429	0.382072	0.0224789
ENST00000451470.5	922	717.429	0	0
ENST00000416163.6	2958	2753.43	0	0
ENST00000400351.5	2494	2289.43	0	0
ENST00000425620.6	2600	2395.43	0	0
ENST00000610825.1	2954	2749.43	0	0
ENST00000494515.1	577	372.55	0	0
ENST00000488698.1	582	377.55	0	0
ENST00000466904.5	601	396.473	0	0
ENST00000444737.5	1000	795.429	0	0
ENST00000463211.1	512	307.808	0	0
ENST00000454570.5	700	495.429	0	0
ENST00000455669.5	646	441.473	0	0
ENST00000450631.5	740	535.429	0	0
ENST00000451337.5	838	633.429	0	0
ENST00000452419.1	470	265.947	0.196415	0.0411677
ENST00000461293.1	780	575.429	1.24461	0.120564
ENST00000439112.6	3291	3086.43	0	0
ENST00000453201.2	3040	2835.43	0	0
ENST00000481311.1	880	675.429	1.13209	0.0934285
ENST00000496130.1	696	491.429	8.43419	0.956663
ENST00000451077.6	1163	958.429	4.76014	0.276845
ENST00000429603.2	1420	1215.43	0	0
ENST00000547234.2	1084	879.429	0	0
ENST00000471211.1	799	594.429	0	0
ENST00000444400.1	593	388.473	0	0
ENST00000452334.1	1719	1514.43	4.08446	0.150336
ENST00000430914.1	895	690.429	0	0
ENST00000455922.1	516	311.808	0	0
ENST00000432497.1	671	466.429	0	0
ENST00000486266.5	754	549.429	0	0
ENST00000494158.5	1279	1074.43	0	0
ENST00000496419.5	1880	1675.43	0	0
ENST00000423509.6	1554	1349.43	0	0
ENST00000430940.6	1532	1327.43	0	0
ENST00000422726.6	1452	1247.43	0	0
ENST00000476248.5	1538	1333.43	0	0
ENST00000424832.6	1580	1375.43	0	0
ENST00000621261.1	147	29.7594	0	0
ENST00000464914.5	966	761.429	0	0
ENST00000457806.1	782	577.429	0	0
ENST00000462851.1	1073	868.429	0	0
ENST00000497204.1	862	657.429	0	0
ENST00000472294.5	753	548.429	0	0
ENST00000473379.5	917	712.429	0	0
ENST00000416726.5	1154	949.429	0	0
ENST00000425848.6	1605	1400.43	0	0
ENST00000490676.1	586	381.473	0	0
ENST00000461583.5	1008	803.429	3.07697	0.213477
ENST00000611353.1	93	15.9877	0	0
ENST00000470915.1	1088	883.429	0	0
ENST00000445222.1	863	658.429	0	0
ENST00000581308.1	107	18.8875	0	0
ENST00000614103.4	2260	2055.43	82.7377	2.24376
ENST00000417899.5	2070	1865.43	1.69659	0.050696
ENST00000497496.1	372	169.725	21.2962	6.99411
ENST00000427477.5	1735	1530.43	42.425	1.5452
ENST00000494551.2	99	16.7853	0.25	0.830209
ENST00000446505.6	2221	2016.43	5.46706	0.151129
ENST00000547767.2	1396	1191.43	144.745	6.7719
ENST00000420744.5	1005	800.429	0	0
ENST00000470097.1	912	707.429	36.8639	2.90466
ENST00000414257.1	2138	1933.43	2.77375	0.0799679
ENST00000419355.2	2544	2339.43	0	0
ENST00000438873.1	2424	2219.43	0	0
ENST00000577383.1	102	17.3452	0	0
ENST00000438954.6	2344	2139.43	0	0
ENST00000458032.2	2444	2239.43	0	0
ENST00000469155.1	907	702.429	0	0
ENST00000421209.2	955	750.429	0	0
ENST00000472840.5	974	769.429	61.2033	4.43387
ENST00000464411.5	857	652.429	5.09633	0.435412
ENST00000438578.5	1529	1324.43	14.9991	0.631265
ENST00000485571.5	4157	3952.43	2494.44	35.1791
ENST00000415689.5	2133	1928.43	0	0
ENST00000456476.5	2003	1798.43	119.688	3.70967
ENST00000412106.5	2039	1834.43	80.8046	2.45534
ENST00000422243.5	561	356.586	23.6184	3.69201
ENST00000494127.1	439	235.146	0.366065	0.0867756
ENST00000467694.6	1210	1005.43	21.0419	1.16657
ENST00000427425.5	914	709.429	18.111	1.42302
ENST00000482077.1	5159	4954.43	483.026	5.43442
ENST00000619875.1	113	20.6167	0	0
ENST00000438449.5	1005	800.429	0	0
ENST00000455645.5	817	612.429	0	0
ENST00000420958.5	928	723.429	0	0
ENST00000451051.5	932	727.429	0	0
ENST00000583420.1	76	24.5	0.25	0.568788
ENST00000442717.5	633	428.473	2.00022	0.260214
ENST00000439691.5	591	386.473	1.44359	0.20821
ENST00000426189.5	720	515.429	2.14242	0.231692
ENST00000429022.5	583	378.55	0.295619	0.0435298
ENST00000415036.5	583	378.55	16.3495	2.40745
ENST00000414451.1	659	454.429	0	0
ENST00000580739.1	78	21.2394	0	0
ENST00000426686.1	520	315.808	3.4153e-008	6.02812e-009
ENST00000431826.1	454	250.049	0	0
ENST00000441959.2	1351	1146.43	0	0
ENST00000443657.2	1261	1056.43	0	0
ENST00000460751.1	583	378.55	0	0
ENST00000469771.1	483	278.865	0.124589	0.0249036
ENST00000434332.6	1411	1206.43	17.0219	0.786472
ENST00000419122.6	1478	1273.43	119.875	5.24724
ENST00000414391.6	1401	1196.43	30.4265	1.41756
ENST00000496344.1	554	349.586	0.729793	0.116365
ENST00000468464.1	700	495.429	0	0
ENST00000383303.6	1507	1302.43	0	0
ENST00000476761.5	1377	1172.43	0	0
ENST00000383304.2	1422	1217.43	4	0.183144
ENST00000490708.1	1497	1292.43	0	0
ENST00000376122.3	1676	1471.43	8.71429	0.330118
ENST00000376117.3	897	692.429	0.670564	0.0539811
ENST00000493025.5	853	648.429	0.756974	0.0650721
ENST00000477257.1	708	503.429	0	0
ENST00000432009.6	726	521.429	0	0
ENST00000434314.6	764	559.429	0	0
ENST00000490706.1	1828	1623.43	0	0
ENST00000415781.5	565	360.586	0	0
ENST00000441216.5	610	405.473	0	0
ENST00000422035.5	585	380.55	0	0
ENST00000489726.1	1559	1354.43	0	0
ENST00000442052.5	734	529.429	0	0
ENST00000433188.5	603	398.473	0	0
ENST00000412283.5	254	72.7458	0	0
ENST00000429639.5	619	414.473	0	0
ENST00000421478.5	689	484.429	0.813393	0.0935937
ENST00000455003.5	712	507.429	0.227776	0.0250213
ENST00000420157.5	668	463.429	0	0
ENST00000433004.5	571	366.55	0	0
ENST00000441278.5	259	75.6688	0	0
ENST00000422533.5	624	419.473	0	0
ENST00000421781.5	665	460.429	0	0
ENST00000412623.1	648	443.473	0	0
ENST00000420676.5	555	350.586	0	0
ENST00000440328.5	532	327.619	0	0
ENST00000478933.1	607	402.473	0.19904	0.0275664
ENST00000412125.1	455	251.049	0	0
ENST00000470233.5	585	380.55	0.125	0.0183094
ENST00000498490.1	893	688.429	0	0
